Gene ID/title,logFC,adj.P.Val,"LEC control, rep1","LEC KSHV 72h, rep1","LEC control, rep2","LEC KSHV 72h, rep2","LEC control, rep3","LEC KSHV 72h, rep3","LEC control, rep4","LEC KSHV 72h, rep4","LEC control, rep5","LEC KSHV 72h, rep5","LEC control, rep6","LEC KSHV 72h, rep6"
101929716///9551,-0.36641,0.000014485,11.787,11.405,11.789,11.334,11.687,11.314,11.827,11.378,11.813,11.511,11.711,11.474
171546,0.40038,0.000014502,8.9710,9.3379,8.7647,9.2862,8.9108,9.3784,9.0480,9.2910,8.9641,9.3012,8.8038,9.2700
65005,-0.39119,0.000014753,10.090,9.6217,9.9919,9.5110,9.8789,9.5639,9.9664,9.5087,9.9784,9.6159,9.8047,9.5421
60491,-0.37214,0.000014825,8.5813,8.1700,8.3798,7.9868,8.4803,8.0861,8.4537,8.0586,8.5027,8.1842,8.4434,8.1225
101927137///7203,-0.37513,0.000014899,11.788,11.411,11.819,11.352,11.762,11.441,11.896,11.582,11.837,11.528,11.915,11.452
3714,0.34067,0.000015169,9.0533,9.3781,9.0402,9.3556,9.0739,9.3943,9.0167,9.4349,9.0398,9.4235,9.2022,9.4837
55177,0.35321,0.000015230,8.6831,9.0642,8.6639,9.0956,8.6213,9.0580,8.8132,8.9789,8.7285,9.0895,8.7838,9.1268
3983,-0.68238,0.000015472,8.7997,7.9806,8.7905,8.0777,8.7598,8.1445,8.4767,7.7401,8.5093,7.7091,8.4595,8.0492
4171,-0.55746,0.000015986,9.5434,8.9746,9.4538,8.7203,9.5920,8.7215,9.4429,9.0089,9.4119,8.9687,9.1804,8.8855
83463,-0.46843,0.000016000,8.2742,7.9311,8.3547,7.8571,8.1085,7.8329,8.3192,7.7933,8.5547,7.8547,8.3529,7.8846
11332,0.48152,0.000016131,9.3520,9.8824,9.2518,9.7005,9.1819,9.6903,9.4162,9.9272,9.3209,9.9266,9.5039,9.7887
284018,-0.67249,0.000016225,8.8329,7.8651,8.6895,7.8820,8.8688,7.9247,8.4486,7.9009,8.2627,8.0274,8.5135,7.9810
55752,-0.42141,0.000016442,8.5194,7.9689,8.4163,7.9044,8.4395,8.1848,8.4596,8.0596,8.4470,8.0564,8.5940,8.1734
2873,-0.30549,0.000016442,8.8724,8.4851,8.7803,8.5829,8.8970,8.5026,8.8607,8.5704,8.8210,8.5416,8.8501,8.5660
51493,-0.31522,0.000016477,10.851,10.551,10.775,10.529,10.848,10.527,10.826,10.453,10.780,10.411,10.772,10.491
5437,-0.37086,0.000016479,9.8889,9.4220,9.8509,9.4010,9.8661,9.3700,9.8793,9.5151,9.8355,9.5672,9.7527,9.5731
693221///6427,-0.36443,0.000016817,11.298,10.919,11.235,10.863,11.351,10.891,11.265,10.798,11.145,10.870,11.120,10.886
727956///440993///255812,-0.45647,0.000016883,8.4587,7.9148,8.4356,7.7745,8.2808,7.8717,8.2659,7.9031,8.1701,8.0066,8.3369,7.7386
84311,-0.48424,0.000017186,9.6493,9.1360,9.6643,9.1096,9.6451,8.9975,9.5034,8.9128,9.5160,9.0799,9.3296,9.1665
1031,-0.43794,0.000017261,8.1652,7.8159,8.3388,7.6774,8.2869,7.9085,8.3219,7.8347,8.2693,7.8329,8.0489,7.7340
3397,-0.72684,0.000017350,11.964,11.344,11.841,10.925,11.982,10.877,11.959,11.381,12.034,11.524,11.893,11.260
100616459///5725,-0.41790,0.000017651,11.005,10.545,10.997,10.470,11.056,10.441,11.026,10.727,10.996,10.725,10.954,10.619
23597,0.43240,0.000017651,10.564,11.123,10.704,11.196,10.657,11.129,10.574,10.867,10.631,10.958,10.568,11.019
1434,-0.34671,0.000017684,9.4947,9.1814,9.3971,9.0239,9.4578,9.0912,9.5456,9.1718,9.5339,9.2117,9.4929,9.1616
50865,-0.46219,0.000018012,11.165,10.662,11.224,10.697,11.128,10.590,10.953,10.448,10.977,10.636,10.937,10.577
7832,-0.44975,0.000018062,8.3578,7.7044,8.3285,7.7237,8.3466,7.7916,8.3196,7.9869,8.2865,7.9800,8.2377,7.9917
84717,-0.46586,0.000018153,8.6333,8.1557,8.5564,8.1530,8.7239,8.0725,8.6306,8.0405,8.6223,8.1969,8.3167,8.0695
100287852///84908,-0.41235,0.000018336,9.1787,8.7135,9.0950,8.7496,9.1008,8.7097,9.3032,8.8267,9.2145,8.8380,9.0385,8.6192
5356,-0.40824,0.000018417,8.5025,7.9649,8.2959,7.9052,8.3429,8.0274,8.3599,7.8565,8.2576,7.8240,8.2217,7.9530
101929500///51232,-0.36201,0.000018465,10.761,10.412,10.679,10.329,10.859,10.529,10.784,10.359,10.847,10.464,10.746,10.411
3791,0.51739,0.000018734,10.132,10.656,10.011,10.382,10.064,10.743,10.142,10.500,9.9799,10.428,9.8344,10.558
3376,-0.41765,0.000018743,11.201,11.052,11.349,10.823,11.401,10.886,11.347,11.046,11.400,10.972,11.434,10.848
30000,-0.36666,0.000018743,8.0770,7.7942,8.2351,7.8289,8.1701,7.7524,8.1739,7.8949,8.0915,7.8090,8.3142,7.7824
8220,-0.66993,0.000018945,8.2983,7.9107,8.6143,8.0555,8.4878,7.5885,8.3092,7.6342,8.3937,7.8352,8.4255,7.4853
701,-0.80750,0.000018948,9.2216,8.3381,9.1031,8.1095,9.3840,8.4186,9.4682,8.7910,9.4711,8.7795,9.2208,8.5871
101180901///51194,0.41088,0.000018971,9.3918,9.6612,9.2234,9.7016,9.1895,9.6837,9.2769,9.7102,9.3119,9.8638,9.4632,9.7016
5214,-0.31087,0.000019029,9.1065,8.7113,9.0428,8.7106,9.0048,8.7164,9.0895,8.8417,9.0932,8.7835,9.0513,8.7592
9289,0.41920,0.000019075,9.8675,10.247,9.8274,10.289,9.9056,10.368,10.072,10.333,9.9595,10.273,9.7124,10.350
7528,-0.30693,0.000019230,8.9687,8.6102,8.9132,8.6955,8.9501,8.7181,9.0387,8.6626,8.9875,8.6656,9.0352,8.6997
3910,0.52254,0.000019708,7.9944,8.5634,7.9526,8.6523,8.0298,8.5582,7.8509,8.3824,7.8814,8.3769,8.2533,8.5643
6192,-0.34086,0.000019709,12.304,11.843,12.240,11.906,12.286,11.832,12.249,11.877,12.132,11.924,12.117,11.900
730029///653162///574040///388524///6044///3921,-0.37186,0.000019752,13.365,12.902,13.303,12.892,13.325,12.831,13.338,13.064,13.322,13.087,13.355,13.001
51042,-0.39972,0.000019864,8.1433,7.8750,8.3102,7.7555,8.1733,7.7480,8.3933,7.8528,8.2093,7.9467,8.2304,7.8835
79142,-0.33974,0.000020400,9.3139,9.0919,9.3902,9.0195,9.3212,8.9685,9.4529,9.0161,9.3192,9.0517,9.4771,9.0882
5831,-0.55071,0.000020400,8.9168,8.3081,8.9475,8.3341,9.1482,8.3141,8.7974,8.3099,8.8322,8.2848,8.5580,8.3450
1203,0.46756,0.000020564,8.0969,8.4308,7.8877,8.2893,7.9001,8.4394,7.9592,8.2929,7.8463,8.2824,7.6975,8.4584
4855,0.44835,0.000020851,7.8011,8.3258,7.9915,8.3867,7.7917,8.4569,7.9166,8.1753,7.7485,8.1623,7.8772,8.3096
6578,-0.74580,0.000021129,8.7621,7.7094,8.6627,8.0713,8.7526,8.0244,8.4297,7.5749,8.3175,7.6156,8.4805,7.9346
10955,0.38061,0.000021218,10.173,10.696,10.347,10.691,10.239,10.652,10.199,10.520,10.160,10.568,10.360,10.635
7743,-0.39787,0.000021532,8.8841,8.3701,8.8254,8.5946,8.8775,8.4610,8.7233,8.4024,8.7883,8.2893,8.7744,8.3682
1892,-0.33952,0.000021870,10.876,10.474,10.831,10.559,10.853,10.535,10.892,10.382,10.862,10.547,10.729,10.510
54512,0.42973,0.000021870,8.1909,8.5373,8.0910,8.4613,8.0232,8.3275,8.1260,8.5269,8.0123,8.6358,7.9279,8.4609
891,-1.1246,0.000022316,8.7434,7.7042,8.1702,7.2801,8.6785,7.4626,8.9866,7.8178,9.0565,7.9372,9.1903,7.8759
55165,-0.75342,0.000022444,9.4979,8.9201,9.4039,8.4614,9.4077,8.7689,9.8477,9.0201,9.7732,9.0247,9.7125,8.9273
94239,-0.31885,0.000022633,9.4421,9.0513,9.3400,9.0015,9.3766,9.0733,9.4780,9.1262,9.4255,9.1224,9.3555,9.1300
8801,-0.31037,0.000022666,8.1519,7.8725,8.1819,7.7897,8.1444,7.8082,8.1082,7.8660,8.2415,7.8600,8.0684,7.8375
6197,0.33273,0.000022756,8.5895,8.9847,8.5433,8.9287,8.5555,8.9937,8.5649,8.9450,8.6107,8.8441,8.7028,8.8668
5937,0.35258,0.000023200,10.212,10.584,10.276,10.475,10.208,10.526,10.317,10.654,10.201,10.629,10.107,10.568
84899,0.37858,0.000024273,7.8965,8.1262,7.7384,8.1282,7.7465,8.2254,7.7277,7.9934,7.7114,8.0938,7.7042,8.2291
51690,-0.37179,0.000024273,10.659,10.215,10.617,10.209,10.531,10.093,10.636,10.196,10.552,10.318,10.438,10.172
100996696///8761,-0.41544,0.000024428,11.173,10.710,11.108,10.709,11.118,10.742,10.981,10.508,11.029,10.593,10.920,10.573
5693,-0.32363,0.000024871,11.816,11.552,11.824,11.516,11.839,11.410,11.808,11.404,11.796,11.487,11.688,11.461
64208,0.95814,0.000025045,7.6517,8.5781,7.3206,8.3392,7.1593,8.4071,8.1202,8.4798,7.6228,8.4427,7.1556,8.5321
23534,-0.30485,0.000025273,8.5638,8.3306,8.6632,8.3144,8.5347,8.2494,8.6358,8.3691,8.6189,8.2818,8.6603,8.3023
51021,-0.33509,0.000025273,8.8195,8.5412,8.7460,8.4183,8.8147,8.4435,8.9301,8.4922,8.8733,8.5113,8.8219,8.5885
10857,-0.35933,0.000025407,10.243,9.8438,10.178,9.8103,10.133,9.6850,10.044,9.6921,10.041,9.7426,10.088,9.7984
64710,-0.47552,0.000025425,9.7107,9.5432,10.003,9.4256,9.9902,9.4590,10.147,9.6044,10.075,9.5709,10.050,9.5203
65008,-0.41026,0.000025772,9.1955,8.8041,9.0169,8.5753,8.9887,8.6778,9.1300,8.7499,9.1507,8.7981,9.2159,8.6309
4733,-0.30271,0.000025872,10.457,10.251,10.487,10.171,10.551,10.105,10.443,10.165,10.477,10.236,10.487,10.159
201595,-0.44361,0.000026093,10.491,10.137,10.386,9.9506,10.609,10.209,10.650,10.222,10.589,10.124,10.698,10.119
23764,0.33705,0.000026094,9.1712,9.5519,9.1436,9.3785,9.1809,9.5084,9.2248,9.5742,9.2504,9.5734,9.1071,9.5140
57122,-0.37141,0.000026124,9.1645,8.8136,9.1630,8.8165,9.2548,8.7085,9.2905,8.9248,9.2937,8.9526,9.2011,8.9230
53827,0.36864,0.000026219,11.239,11.625,11.269,11.616,11.220,11.554,11.298,11.673,11.212,11.690,11.449,11.740
10105,-0.43810,0.000026840,8.9159,8.3886,8.6194,8.3056,8.7027,8.2238,8.8509,8.2914,8.8623,8.3796,8.6052,8.3388
7347,-0.47330,0.000026840,10.467,10.035,10.390,9.9012,10.364,9.8660,10.655,10.123,10.507,10.191,10.530,9.9570
347862,-0.49133,0.000027085,8.5047,8.0376,8.5663,8.1875,8.4749,7.8437,8.4073,7.9107,8.4277,8.1197,8.4333,7.7671
23555,0.84350,0.000027286,9.2500,9.9568,8.9565,10.036,9.2590,10.332,8.9386,9.5675,8.8241,9.6096,9.0794,9.8670
25875,-0.51230,0.000027407,8.5956,7.9654,8.3623,7.8969,8.5147,7.9241,8.3173,7.7713,8.3890,7.7967,8.1080,7.8587
29855,-0.36857,0.000027407,8.6530,8.1587,8.4748,8.1216,8.6255,8.1886,8.4834,8.1882,8.5690,8.1124,8.3796,8.2045
196527,0.31817,0.000027518,8.0681,8.3545,8.0545,8.4065,8.1084,8.4317,8.0198,8.3669,8.0390,8.3656,8.1968,8.4705
54977,-0.40014,0.000027633,9.0788,8.5401,8.8821,8.4749,9.0004,8.5688,8.8872,8.4903,9.0351,8.5424,8.7810,8.6473
10434,0.53857,0.000027667,10.175,10.729,10.077,10.580,10.159,10.805,10.440,10.930,10.326,10.965,10.347,10.746
10573,-0.46162,0.000027751,9.3411,8.9781,9.5127,9.0498,9.4429,8.7139,9.4204,8.8990,9.3054,9.0247,9.2489,8.8361
10101,-0.33668,0.000027762,8.8114,8.3956,8.7484,8.4435,8.8176,8.3117,8.7764,8.5575,8.7575,8.5078,8.7524,8.4276
51545,-0.39787,0.000027762,9.2170,8.7187,9.1546,8.8533,9.1848,8.9299,9.1956,8.5953,9.0772,8.7147,9.1414,8.7714
6143,-0.32336,0.000027906,13.537,13.095,13.473,13.154,13.548,13.203,13.552,13.182,13.442,13.170,13.366,13.173
3106,0.69928,0.000027906,11.928,12.452,11.921,12.615,11.878,12.526,11.656,12.185,11.591,12.294,11.379,12.477
10195,0.40390,0.000027983,8.8459,9.2117,8.7554,9.1361,8.6309,9.0105,8.7561,9.1667,8.8818,9.2699,8.7678,9.2664
81619,0.34938,0.000028577,10.209,10.642,10.385,10.631,10.378,10.722,10.305,10.683,10.220,10.529,10.275,10.661
654364///4831,-0.31442,0.000028736,12.534,12.201,12.512,12.204,12.491,12.109,12.591,12.224,12.549,12.320,12.502,12.233
102724984///90231,0.46144,0.000029977,9.5576,9.8897,9.3730,9.9080,9.5421,9.9086,9.3739,9.7389,9.3418,9.7974,9.1598,9.8743
55101,-0.37212,0.000030358,8.3395,7.9865,8.4335,7.9051,8.2048,7.8219,8.2259,7.9424,8.2636,7.9507,8.1992,7.8272
3151,-0.37764,0.000030358,12.252,11.990,12.261,11.855,12.333,11.851,12.394,12.003,12.338,12.066,12.456,12.003
3725,-0.61879,0.000030791,8.7031,8.4242,8.6797,8.1668,8.8352,8.1363,9.0883,8.4083,9.1765,8.3177,8.9937,8.3105
5358,0.30941,0.000030801,12.257,12.654,12.408,12.588,12.318,12.658,12.367,12.651,12.393,12.746,12.348,12.652
10953,0.36854,0.000030831,8.5320,8.8312,8.3768,8.7995,8.4759,8.8693,8.6362,8.8781,8.5359,8.8996,8.3522,8.8425
54976,-0.64284,0.000030853,8.6607,8.0079,8.4171,7.9814,8.6464,7.8193,8.7611,7.8830,8.5610,7.9819,8.1649,7.6808
54915,-0.42427,0.000030978,10.014,9.6724,10.186,9.6255,10.121,9.5307,9.9017,9.5575,10.033,9.5422,9.8303,9.6115
64763,-0.38575,0.000031093,8.4282,8.0254,8.5585,8.1147,8.4631,7.9712,8.4438,8.2221,8.4143,8.1589,8.6207,8.1219
10236,-0.37010,0.000031226,9.7583,9.5600,9.9433,9.4144,9.9768,9.5302,9.8499,9.4308,9.7888,9.4198,9.7573,9.4986
7150,-0.48908,0.000031255,9.8194,9.2719,9.8385,9.1341,9.5971,9.4009,9.8552,9.3909,9.6978,9.0743,9.6133,9.2148
2495,-0.50479,0.000031335,12.144,11.711,12.128,11.724,12.182,11.663,12.139,11.394,12.116,11.476,11.838,11.550
128,-0.34097,0.000031383,9.2002,8.9641,9.2117,8.8531,9.3175,8.8261,9.2443,8.7937,9.1866,8.8411,9.1198,8.9563
353,-0.34634,0.000031636,9.9984,9.5632,9.9214,9.5790,9.9868,9.5080,10.033,9.6092,9.8825,9.6961,9.8281,9.6163
2316,-0.59767,0.000031975,10.623,10.008,10.489,10.101,10.843,10.282,10.936,10.252,10.698,10.154,11.033,10.241
5355,0.37895,0.000032351,11.172,11.567,11.139,11.450,11.140,11.344,11.203,11.545,11.160,11.645,11.060,11.596
781,-0.35924,0.000032385,8.3376,8.0840,8.2377,7.8892,8.3178,8.0602,8.3757,8.0265,8.3841,7.8587,8.3833,7.9623
55884,-0.31687,0.000032489,10.580,10.262,10.477,10.148,10.547,10.288,10.547,10.135,10.522,10.172,10.531,10.299
516,-0.44178,0.000032718,9.7987,9.3956,9.6166,9.3321,9.7871,9.2524,9.9097,9.3740,10.004,9.4724,9.7299,9.3690
119504,-0.32677,0.000032955,8.7747,8.5176,8.7470,8.3669,8.7076,8.4508,8.7435,8.4220,8.6756,8.4447,8.8303,8.3161
9833,-0.57282,0.000033398,9.4283,8.8804,9.4772,8.8386,9.5167,8.8195,9.7047,9.0683,9.6737,9.3175,9.5879,9.0273
4311,-0.68702,0.000033403,8.9693,8.2182,8.5899,7.8790,8.9418,8.2891,9.0789,8.4530,9.0116,8.3994,9.0661,8.2968
285855,-0.29813,0.000033403,10.701,10.488,10.725,10.358,10.763,10.389,10.695,10.434,10.698,10.505,10.772,10.393
81575///51202,-0.42966,0.000033591,10.107,9.9723,10.411,9.8794,10.324,9.6705,10.228,9.8076,10.245,9.9117,10.337,9.8332
6730,-0.29045,0.000033842,10.292,10.020,10.198,9.9175,10.306,9.9685,10.306,10.035,10.287,9.9685,10.295,10.031
1509,0.50933,0.000034224,8.0694,8.7100,8.0720,8.6591,8.2084,8.7495,8.3214,8.4131,8.0141,8.5048,7.9393,8.6440
83443,-0.32187,0.000034309,11.159,10.830,11.108,10.772,11.136,10.749,11.238,10.780,11.129,10.881,11.028,10.856
4869,-0.39842,0.000034596,12.329,11.991,12.314,11.847,12.353,11.795,12.390,12.046,12.425,12.132,12.333,11.941
55646,-0.49872,0.000034679,8.5544,8.1178,8.6452,7.9284,8.6583,8.0230,8.6868,8.3258,8.7245,8.2599,8.4324,8.0544
4921,-0.37695,0.000034767,8.2196,7.8092,8.1623,7.8465,8.2461,7.8044,8.0699,7.7090,8.0108,7.6288,8.1437,7.7929
79888,0.46222,0.000034960,8.5787,8.8143,8.2991,8.8078,8.3636,8.9003,8.6399,9.0554,8.4949,8.9987,8.4026,8.9758
10330,0.37353,0.000034988,8.1796,8.4778,8.0904,8.4758,8.1561,8.4705,8.0726,8.3792,8.0380,8.4222,7.8669,8.4191
115426,-0.53027,0.000035116,10.839,10.399,10.802,10.417,10.736,10.337,10.985,10.433,11.076,10.517,11.242,10.396
643155,-0.31926,0.000035386,9.7188,9.3163,9.5165,9.2403,9.6283,9.2749,9.5998,9.3421,9.5911,9.3387,9.6996,9.3263
56892,-0.66389,0.000035524,8.9405,7.9363,8.7123,7.7870,8.7828,8.1484,8.4728,8.1580,8.4213,8.1913,8.8628,7.9883
1975,-0.43125,0.000035796,10.090,9.8627,10.297,9.8510,10.373,9.7797,10.185,9.6698,10.151,9.6474,10.060,9.7573
6892,0.37779,0.000036099,8.0154,8.3337,7.9844,8.4535,8.0895,8.4023,8.1322,8.3970,7.9294,8.2670,7.8578,8.4219
100526842///100124516///497661///26791///26790///6139,-0.27722,0.000036716,13.428,13.158,13.453,13.196,13.467,13.121,13.514,13.192,13.468,13.224,13.402,13.178
3137,0.45847,0.000037025,9.6747,10.044,9.6163,10.244,9.5834,10.140,9.5789,9.8192,9.5747,9.9576,9.4426,10.017
3133,0.55658,0.000037027,10.667,11.048,10.563,11.189,10.619,11.202,10.511,10.890,10.457,10.928,10.189,11.088
115908,1.0214,0.000037127,10.435,11.472,10.514,11.607,10.450,11.560,10.306,10.868,10.330,11.002,9.7078,11.363
3105,0.41903,0.000037286,12.672,13.010,12.664,13.068,12.626,13.067,12.578,12.846,12.496,12.911,12.379,13.026
102,0.47318,0.000037311,9.5206,10.022,9.4813,9.9080,9.4928,10.034,9.3552,9.7177,9.3837,9.7166,9.2621,9.9362
1104,-0.52845,0.000037565,8.8604,8.4137,8.8840,8.3699,8.8540,8.2598,9.0999,8.6236,8.9770,8.5965,9.2087,8.4496
857,-0.44497,0.000037650,12.997,12.595,12.939,12.707,13.024,12.759,13.059,12.476,13.095,12.555,13.289,12.641
10615,-0.44530,0.000037655,8.4244,7.8252,8.2833,7.6750,8.2277,7.6926,8.1061,7.9411,8.3164,7.9430,8.1959,7.8050
285362,-0.40820,0.000037780,10.107,9.7017,10.164,9.8210,10.250,9.7294,10.062,9.5530,10.114,9.6341,9.9400,9.7489
23076,-0.31524,0.000037871,8.4627,8.1717,8.5086,8.0342,8.4582,8.1680,8.5213,8.2774,8.4602,8.2044,8.4956,8.1594
3069,-0.35352,0.000037983,8.1601,7.8896,8.0705,7.8268,8.3422,7.8099,8.1624,7.7668,8.1342,7.7341,8.1118,7.8329
10726,-0.39111,0.000038693,8.5183,8.1483,8.5705,8.0758,8.5180,7.9468,8.5097,8.1485,8.5449,8.3300,8.4508,8.1161
2271,-0.56245,0.000039087,9.7248,9.0990,9.5561,9.0336,9.6401,9.0044,9.9249,9.3548,9.8227,9.3329,9.5575,9.0268
6161,-0.28627,0.000039126,13.645,13.280,13.602,13.322,13.635,13.276,13.646,13.345,13.594,13.420,13.627,13.389
9961,0.29378,0.000039526,10.003,10.348,9.9691,10.303,10.034,10.300,10.073,10.403,10.065,10.375,10.104,10.282
64151,-0.86575,0.000039732,8.3527,7.5998,8.1382,7.0870,8.2974,7.3098,8.6582,7.9069,8.5219,7.8116,8.3663,7.4251
11152,0.44621,0.000039787,8.0434,8.3315,8.0427,8.3686,8.0082,8.3860,7.8801,8.3450,7.7991,8.3245,7.6478,8.3431
10521,-0.54768,0.000039958,8.7946,8.2129,8.6812,8.1848,8.5578,8.1274,8.5384,8.0389,8.5418,8.1000,9.0461,8.2098
221092,-0.32049,0.000039983,8.5912,8.3825,8.6296,8.4428,8.7954,8.3113,8.7424,8.3714,8.7050,8.4098,8.7387,8.3616
51520,-0.29374,0.000040043,8.9600,8.7073,8.9390,8.5683,8.9952,8.6547,8.9402,8.6662,8.9531,8.6810,8.8567,8.6043
5908,0.35046,0.000040247,11.499,11.945,11.450,11.757,11.471,11.922,11.661,11.910,11.610,11.912,11.571,11.920
85450,0.36604,0.000040407,8.2269,8.6526,8.4028,8.6628,8.2971,8.7492,8.2876,8.6496,8.3495,8.5117,8.1564,8.6904
23166,-0.36322,0.000040634,8.5706,8.2098,8.5503,8.2102,8.6632,8.2803,8.5545,8.2822,8.6026,8.1998,8.7951,8.3747
9823,-0.80696,0.000040831,10.083,9.1865,10.060,9.3350,10.049,9.3551,9.6759,8.7186,9.6747,8.8026,9.7733,9.0764
56945,-0.37131,0.000041217,9.1248,8.9022,9.2219,8.8312,9.1454,8.5897,9.1201,8.6791,9.1076,8.7892,9.0969,8.7972
55739,-0.39672,0.000041528,9.4085,8.8969,9.3763,8.9150,9.4200,8.9183,9.2279,8.7797,9.1857,8.9080,9.1562,8.9765
26147,-0.37302,0.000041532,8.2553,7.8352,8.0611,7.7341,8.2004,7.7621,8.2990,7.8988,8.1887,7.9711,8.2725,7.8376
9784,-0.30970,0.000041561,10.246,9.8494,10.210,9.9323,10.295,9.8658,10.179,9.8690,10.112,9.8546,10.161,9.9744
4082,-0.32238,0.000042046,10.980,10.801,11.168,10.828,11.176,10.847,11.135,10.719,11.138,10.757,11.049,10.760
7264,-0.29097,0.000042183,9.5910,9.2834,9.5158,9.2336,9.5917,9.1582,9.5164,9.2464,9.4723,9.2978,9.5183,9.2405
8904,-0.31165,0.000042183,9.5854,9.2899,9.5881,9.2930,9.5708,9.2295,9.5976,9.2951,9.5566,9.3629,9.7524,9.3106
51530,-0.35736,0.000042372,8.5580,8.3426,8.7667,8.3397,8.5387,8.1795,8.6988,8.2776,8.5775,8.3090,8.7105,8.2575
3032,-0.35975,0.000042604,10.881,10.572,10.900,10.533,10.896,10.502,10.744,10.353,10.758,10.381,10.766,10.446
55771,-0.39807,0.000042685,9.4400,8.9266,9.1365,8.7792,9.2701,8.9181,9.4279,8.9820,9.3358,9.0030,9.2977,8.9106
1947,0.64073,0.000042819,8.0044,8.3547,7.8458,8.2368,8.0084,8.4720,7.8428,8.6753,7.9494,8.6205,7.5045,8.6405
56910,-0.46104,0.000042883,11.023,10.647,11.172,10.589,11.319,10.615,11.079,10.589,11.119,10.669,10.816,10.652
595100///595099///595098///595097///6124,-0.30494,0.000042883,13.180,12.830,13.122,12.843,13.233,12.843,13.210,12.891,13.145,12.875,13.028,12.807
4580,-0.32801,0.000042911,9.4578,9.1775,9.5170,9.0687,9.4816,9.0381,9.4110,9.0528,9.4105,9.1380,9.2947,9.1293
10135,0.44617,0.000043086,8.9722,9.4726,8.8848,9.4511,8.8722,9.6022,9.0068,9.2523,8.9341,9.2405,9.1010,9.4293
79720,0.84134,0.000043086,8.8449,9.3697,8.3238,9.4270,8.8383,9.4982,8.8631,9.3957,8.4759,9.2948,8.0299,9.4387
6449,-0.31038,0.000043227,8.7207,8.4888,8.8336,8.4244,8.7714,8.3652,8.6879,8.4130,8.6328,8.3966,8.6850,8.3812
22916,-0.30185,0.000043570,9.2374,8.9893,9.1727,8.8753,9.1886,8.8677,9.2097,8.9366,9.3291,8.9863,9.2235,8.8948
10664,-0.37523,0.000043570,9.1491,8.6501,8.9580,8.5170,8.9843,8.6259,9.0798,8.7218,9.0880,8.7353,8.8899,8.6476
8615,-0.44784,0.000043834,9.8546,9.4307,9.9728,9.4145,9.8496,9.3941,9.7550,9.3142,9.8651,9.2994,9.5295,9.2867
6902,-0.37608,0.000043834,11.365,10.987,11.326,10.923,11.240,10.922,11.422,11.009,11.422,11.169,11.486,10.995
51264,-0.39779,0.000043834,10.046,9.7288,10.095,9.6198,9.9929,9.4469,10.078,9.6388,10.119,9.7796,9.9119,9.6414
115106,-0.43884,0.000043845,9.6777,9.0606,9.4284,8.9994,9.4418,9.1736,9.7195,9.1507,9.6364,9.2944,9.5912,9.1831
57819,-0.38944,0.000044000,8.9793,8.5201,8.9185,8.4480,8.9546,8.4838,9.0779,8.6107,8.9653,8.7644,8.9304,8.6625
5863,0.40043,0.000044203,8.9561,9.2079,8.8787,9.2350,8.9242,9.2694,8.7939,9.1707,8.7440,9.1390,8.6219,9.2995
80864///9374,0.33739,0.000044254,8.6423,9.0194,8.7351,9.0178,8.5580,8.9413,8.6221,8.9136,8.5979,8.8304,8.5347,8.9920
56984,-0.37645,0.000044580,11.090,10.743,11.089,10.814,11.109,10.754,10.992,10.527,10.966,10.586,11.099,10.662
22938,-0.30552,0.000045809,9.5292,9.2474,9.6492,9.2437,9.5409,9.1872,9.5520,9.2373,9.5658,9.2880,9.4192,9.2196
100534592///64951,-0.34132,0.000046245,11.061,10.690,10.987,10.662,10.945,10.481,10.898,10.533,10.915,10.684,10.923,10.631
2029,-0.30720,0.000046563,8.7259,8.3980,8.6567,8.3788,8.6467,8.4215,8.7982,8.4488,8.7826,8.4958,8.8096,8.4337
5238,-0.39891,0.000046563,8.6666,8.1599,8.5850,8.0426,8.4981,8.2728,8.4510,8.0796,8.5092,8.0302,8.3613,8.0926
55311,-0.35443,0.000046660,8.0853,7.7786,8.2224,7.9558,8.2596,7.7344,8.1363,7.8328,8.1195,7.8133,8.1147,7.6964
3135,0.43056,0.000046911,10.893,11.251,10.928,11.315,10.842,11.243,10.713,11.059,10.770,11.158,10.598,11.302
157567,0.40332,0.000047108,7.9606,8.1575,7.6977,8.1137,7.7395,8.1720,7.8093,8.1479,7.8454,8.1884,7.6961,8.3889
1687,-0.43114,0.000047219,9.4958,9.2013,9.6760,9.3221,9.5601,9.1229,9.5820,8.9317,9.6561,9.0708,9.4753,9.2097
100507246///677850///677848,-0.32927,0.000047340,10.998,10.832,11.167,10.758,11.078,10.651,11.145,10.738,11.136,10.796,10.991,10.764
692197///692196///619498///60674///26806///26802///26774///26770///26769,-0.49853,0.000047547,10.252,9.6104,9.9911,9.4955,10.095,9.4285,10.070,9.7763,10.220,9.8574,10.199,9.6677
5885,-0.38834,0.000047623,9.9036,9.5009,9.8315,9.4193,9.7882,9.6979,10.040,9.5086,9.8714,9.4964,9.9648,9.4467
10574,-0.30822,0.000047623,11.217,10.949,11.258,10.941,11.274,10.796,11.281,10.952,11.263,10.971,11.183,11.018
6117,-0.28303,0.000047623,8.9024,8.6366,8.8093,8.5643,8.8639,8.6011,8.9639,8.5740,8.8747,8.5973,8.8153,8.5583
55654,0.33598,0.000047623,8.2233,8.6123,8.2962,8.6307,8.2236,8.6138,8.2853,8.4682,8.1041,8.4849,8.2786,8.6171
